388,MMI,12.91,United States,C0041703,[geoa],"[""United States of America""-tx-1-""Different U""-adj-0]",TX,"0/9,25/1",Z01.107.567.875
388,MMI,6.71,Address,C1442065,[inpr],"[""Address""-tx-1-""address""-noun-0]",TX,10/7,V02.070
388,MMI,3.37,Differential quality,C0443199,[qlco],"[""Differential""-tx-1-""Different""-adj-0]",TX,0/9,
389,MMI,3.41,Differential quality,C0443199,[qlco],"[""Differential""-tx-1-""Different""-adj-0]",TX,0/9,
390,MMI,16.05,Puerto Rico,C0034044,[geoa],"[""Puerto Rico""-tx-1-""Puerto Rico""-noun-0]",TX,19/11,Z01.107.084.900.750;Z01.639.880.750
390,MMI,12.90,United States,C0041703,[geoa],"[""United States of America""-tx-1-""United States""-noun-0]",TX,38/13,Z01.107.567.875
390,MMI,3.54,House (environment),C2003847,[mnob],"[""House (environment)""-tx-1-""house""-noun-0]",TX,10/5,
390,MMI,3.36,Differential quality,C0443199,[qlco],"[""Differential""-tx-1-""Different""-adj-0]",TX,0/9,
391,MMI,16.05,Puerto Rico,C0034044,[geoa],"[""Puerto Rico""-tx-1-""Puerto Rico""-noun-0]",TX,19/11,Z01.107.084.900.750;Z01.639.880.750
391,MMI,12.90,United States,C0041703,[geoa],"[""United States of America""-tx-1-""United States""-noun-0]",TX,38/13,Z01.107.567.875
391,MMI,3.54,House (environment),C2003847,[mnob],"[""House (environment)""-tx-1-""House""-noun-0]",TX,10/5,
391,MMI,3.36,Differential quality,C0443199,[qlco],"[""Differential""-tx-1-""Different""-adj-0]",TX,0/9,
392,MMI,12.91,United States,C0041703,[geoa],"[""United States of America""-tx-1-""United States""-noun-0]",TX,23/13,Z01.107.567.875
392,MMI,3.55,House (environment),C2003847,[mnob],"[""House (environment)""-tx-1-""house""-noun-0]",TX,10/5,
392,MMI,3.37,Differential quality,C0443199,[qlco],"[""Differential""-tx-1-""Different""-adj-0]",TX,0/9,
393,MMI,12.91,United States,C0041703,[geoa],"[""United States of America""-tx-1-""Different U""-adj-0]",TX,"0/9,23/1",Z01.107.567.875
393,MMI,3.55,House (environment),C2003847,[mnob],"[""House (environment)""-tx-1-""House""-noun-0]",TX,10/5,
393,MMI,3.37,Differential quality,C0443199,[qlco],"[""Differential""-tx-1-""Different""-adj-0]",TX,0/9,
394,MMI,3.41,Differential quality,C0443199,[qlco],"[""Differential""-tx-1-""Different""-adj-0]",TX,0/9,
395,MMI,3.64,Geographic state,C1301808,[geoa],"[""State""-tx-1-""state""-noun-0]",TX,10/5,
395,MMI,3.41,Differential quality,C0443199,[qlco],"[""Differential""-tx-1-""Different""-adj-0]",TX,0/9,
396,MMI,6.71,Health,C0018684,[idcn],"[""Health""-tx-1-""health""-noun-0]",TX,16/6,N01.400
396,MMI,3.56,Direct type of relationship,C0439851,[qlco],"[""Direct""-tx-1-""Direct""-verb-0]",TX,0/6,
396,MMI,3.56,Singular,C0205171,[qnco],"[""Singular""-tx-1-""alone""-adj-0]",TX,33/5,
397,MMI,6.70,Health,C0018684,[idcn],"[""Health""-tx-1-""HEALTH""-noun-0]",TX,16/6,N01.400
397,MMI,3.54,Combined,C0205195,[qlco],"[""Combined""-tx-1-""COMBINATION""-noun-0]",TX,45/11,
397,MMI,3.54,Direct type of relationship,C0439851,[qlco],"[""Direct""-tx-1-""DIRECT""-verb-0]",TX,0/6,
397,MMI,3.54,Singular,C0205171,[qnco],"[""Singular""-tx-1-""ALONE""-adj-0]",TX,33/5,
398,MMI,3.48,Disability,C0231170,[fndg],"[""Disability""-tx-1-""DISABILITY""-noun-0]",TX,0/10,
399,MMI,3.64,Status,C0449438,[qlco],"[""Status""-tx-1-""STATUS""-noun-0]",TX,11/6,
399,MMI,3.48,Disability,C0231170,[fndg],"[""Disability""-tx-1-""DISABILITY""-noun-0]",TX,0/10,
400,MMI,3.56,Type - attribute,C0332307,[qlco],"[""Type - attribute""-tx-1-""TYPE""-noun-0]",TX,11/4,
400,MMI,3.43,Age,C0001779,[orga],"[""Age""-tx-1-""AGE""-noun-0]",TX,28/3,
400,MMI,3.43,Disability,C0231170,[fndg],"[""Disability""-tx-1-""DISABILITY""-noun-0]",TX,0/10,
401,MMI,5.18,Transection (procedure),C0152060,[topp],"[""Transection (procedure)""-tx-1-""DIVISION""-noun-0]",TX,0/8,
402,MMI,5.18,Divorced state,C0086170,[fndg],"[""Divorced state""-tx-1-""Divorced""-verb-0]",TX,0/8,
403,MMI,3.55,Divorced state,C0086170,[fndg],"[""Divorced state""-tx-1-""Divorced""-verb-0]",TX,0/8,
403,MMI,3.55,month,C0439231,[tmco],"[""month""-tx-1-""months""-noun-0]",TX,24/6,
404,MMI,3.59,Divorced state,C0086170,[fndg],"[""Divorced state""-tx-1-""Divorced""-verb-0]",TX,0/8,
404,MMI,3.59,Separate,C0443299,[qlco],"[""Separate""-tx-1-""separated""-verb-0]",TX,12/9,
405,MMI,9.91,Intrinsic drive,C0013126,[menp],"[""Drive""-tx-1-""Drove""-verb-0]",TX,0/5,F01.658.293
405,MMI,3.64,Singular,C0205171,[qnco],"[""Singular""-tx-1-""alone""-adj-0]",TX,6/5,
406,MMI,3.42,dollars/month,C1688575,[qnco],"[""dollars/month""-tx-1-""MONTHS DOLLARS""-noun-0]",TX,"20/6,55/7",
406,MMI,3.42,Adjustment Action,C0456081,[ftcn],"[""Adjustment - action""-tx-1-""ADJUSTED""-verb-0]",TX,46/8,
406,MMI,3.42,In the past,C1444637,[tmco],"[""In the past""-tx-1-""PAST""-noun-0]",TX,12/4,
406,MMI,3.42,Inflation procedure,C1318493,[hlca],"[""Inflation""-tx-1-""INFLATION""-noun-0]",TX,36/9,
407,MMI,3.43,In the past,C1444637,[tmco],"[""In the past""-tx-1-""past""-noun-0]",TX,16/4,
407,MMI,3.43,month,C0439231,[tmco],"[""month""-tx-1-""months""-noun-0]",TX,24/6,
408,MMI,3.42,Adjustment Action,C0456081,[ftcn],"[""Adjustment - action""-tx-1-""ADJUSTED""-verb-0]",TX,50/8,
408,MMI,3.42,In the past,C1444637,[tmco],"[""In the past""-tx-1-""PAST""-noun-0]",TX,16/4,
408,MMI,3.42,Inflation procedure,C1318493,[hlca],"[""Inflation""-tx-1-""INFLATION""-noun-0]",TX,40/9,
408,MMI,3.42,dollars/month,C1688575,[qnco],"[""dollars/month""-tx-1-""MONTHS DOLLARS""-noun-0]",TX,"24/6,59/7",
409,MMI,3.42,Adjustment Action,C0456081,[ftcn],"[""Adjustment - action""-tx-1-""ADJUSTED""-adj-0]",TX,50/8,
409,MMI,3.42,In the past,C1444637,[tmco],"[""In the past""-tx-1-""PAST""-noun-0]",TX,16/4,
409,MMI,3.42,Inflation procedure,C1318493,[hlca],"[""Inflation""-tx-1-""INFLATION""-noun-0]",TX,40/9,
409,MMI,3.42,dollars/month,C1688575,[qnco],"[""dollars/month""-tx-1-""MONTHS DOLLARS""-noun-0]",TX,"24/6,59/7",
410,MMI,3.42,Full-time employment (finding),C0682295,[fndg],"[""Full-time employment (finding)""-tx-1-""FULL-TIME""-adj-0]",TX,72/9,
410,MMI,3.42,dollars/year,C1688607,[qnco],"[""dollars/year""-tx-1-""DOLLARS YEAR""-noun-0]",TX,"59/7,83/4",
410,MMI,3.41,Adjustment Action,C0456081,[ftcn],"[""Adjustment - action""-tx-1-""ADJUSTED""-adj-0]",TX,50/8,
410,MMI,3.41,In the past,C1444637,[tmco],"[""In the past""-tx-1-""PAST""-noun-0]",TX,16/4,
410,MMI,3.41,Inflation procedure,C1318493,[hlca],"[""Inflation""-tx-1-""INFLATION""-noun-0]",TX,40/9,
410,MMI,3.41,Round shape,C0332490,[spco],"[""Round shape""-tx-1-""ROUND""-adj-0]",TX,88/5,
410,MMI,3.41,Worker,C1306056,[ocdi],"[""Worker""-tx-1-""WORKERS""-noun-0]",TX,94/7,
410,MMI,3.41,month,C0439231,[tmco],"[""month""-tx-1-""MONTHS""-noun-0]",TX,24/6,
411,MMI,3.42,Adjustment Action,C0456081,[ftcn],"[""Adjustment - action""-tx-1-""ADJUSTED""-adj-0]",TX,50/8,
411,MMI,3.42,In the past,C1444637,[tmco],"[""In the past""-tx-1-""PAST""-noun-0]",TX,16/4,
411,MMI,3.42,Inflation procedure,C1318493,[hlca],"[""Inflation""-tx-1-""INFLATION""-noun-0]",TX,40/9,
411,MMI,3.42,Worker,C1306056,[ocdi],"[""Worker""-tx-1-""WORKERS""-noun-0]",TX,72/7,
411,MMI,3.41,dollars/month,C1688575,[qnco],"[""dollars/month""-tx-1-""MONTHS DOLLARS""-noun-0]",TX,"24/6,59/7",
412,MMI,11.49,Educational Status,C0013658,[fndg],"[""Educational status""-tx-1-""Education""-noun-0]",TX,0/9,N01.824.196
413,MMI,11.49,Educational Status,C0013658,[fndg],"[""Educational status""-tx-1-""Educational attainment""-noun-0]",TX,0/22,N01.824.196
414,MMI,11.49,Educational Status,C0013658,[fndg],"[""Educational status""-tx-1-""EDUCATIONAL ATTAINMENT""-noun-0]",TX,0/22,N01.824.196
415,MMI,9.95,Educational Status,C0013658,[fndg],"[""Educational status""-tx-1-""EDUCATIONAL ATTAINMENT""-noun-0]",TX,0/22,N01.824.196
416,MMI,9.74,Educational Status,C0013658,[fndg],"[""Educational status""-tx-1-""Educational""-adj-0]",TX,0/11,N01.824.196
416,MMI,3.64,Services,C0557854,[ocac],"[""Services""-tx-1-""services""-noun-0]",TX,12/8,
417,MMI,3.59,Healthcare services,C0557829,[hcro],"[""Healthcare services""-tx-1-""services health care""-noun-0]",TX,"12/8,26/11",
417,MMI,3.44,Education assistance,C1276791,[edac],"[""Education assistance""-tx-1-""Educational assistance""-noun-0]",TX,"0/11,49/10",
418,MMI,13.03,Community Health Education,C0009470,[hlca],"[""Community education""-tx-1-""Education community""-noun-0]",TX,"0/9,18/9",I02.233.332;N02.421.726.407
418,MMI,9.73,Tunica Media,C0162867,[tisu],"[""Tunica media""-tx-1-""media""-noun-0]",TX,47/5,A07.015.733
418,MMI,3.44,Service Occupation,C0402735,[ocdi],"[""Service occupations NOS""-tx-1-""service occupations""-noun-0]",TX,"28/7,53/11",
418,MMI,3.42,Legal,C1301860,[ftcn],"[""Legal""-tx-1-""legal""-adj-0]",TX,11/5,
419,MMI,9.74,Libraries,C0023621,"[mnob,orgt]","[""Library""-tx-1-""library""-noun-0]",TX,25/7,J03.400.596;L01.346.596
419,MMI,3.60,Education profession,C0701167,[ocdi],"[""Education profession""-tx-1-""Education occupations""-noun-0]",TX,"0/9,33/11",
419,MMI,3.43,Training,C0220931,[edac],"[""Training""-tx-1-""training""-verb-0]",TX,11/8,
420,MMI,14.64,Electricity,C0013790,[npop],"[""Electricity""-tx-1-""Electricity""-noun-0]",TX,0/11,G01.358.500.249
421,MMI,6.65,Elements,C0013879,[elii],"[""Element, NOS""-tx-1-""Elementary""-adj-0]",TX,0/10,D01.268
421,MMI,3.45,Grade one rank,C0687695,[fndg],"[""Grade I""-tx-1-""grade 1""-noun-0]",TX,12/7,
421,MMI,3.45,Grade four rank,C0547054,[clas],"[""Grade 4""-tx-1-""grade 4""-noun-0]",TX,"12/5,29/1",
422,MMI,6.65,Elements,C0013879,[elii],"[""Element, NOS""-tx-1-""Elementary""-adj-0]",TX,0/10,D01.268
422,MMI,3.45,Grade five rank,C0441804,[clas],"[""Grade 5""-tx-1-""grade 5""-noun-0]",TX,12/7,
423,MMI,13.02,Potassium,C0032821,"[bacs,elii,phsu]","[""Potassium""-tx-1-""Elementary K""-noun-0]",TX,"0/10,26/1",D01.268.549.550;D01.268.557.575;D01.552.528.652;D01.552.547.650;x.x.x.x
423,MMI,6.71,School,C0036375,"[mnob,orgt]","[""School""-tx-1-""school""-noun-0]",TX,11/6,I02.783;J03.832
423,MMI,3.43,Grade,C0441800,[clas],"[""Grade""-tx-1-""grades""-noun-0]",TX,19/6,
425,MMI,5.18,Employed,C0557351,[fndg],"[""Employed""-tx-1-""Employed""-verb-0]",TX,0/8,
426,MMI,6.71,geographic population,C0032659,[qnco],"[""Population""-tx-1-""Population""-noun-0]",TX,9/10,N01.600
426,MMI,3.55,Age,C0001779,[orga],"[""Age""-tx-1-""Age""-noun-0]",TX,20/3,
426,MMI,3.55,Employed,C0557351,[fndg],"[""Employed""-tx-1-""Employed""-adj-0]",TX,0/8,
427,MMI,3.56,Employee,C0599987,[prog],"[""Employee""-tx-1-""Employee""-noun-0]",TX,0/8,
427,MMI,3.43,United States Military enlisted E1,C4521534,[clas],"[""United States Military enlisted E1""-tx-1-""private""-adj-0]",TX,12/7,
427,MMI,3.43,Worker,C1306056,[ocdi],"[""Worker""-tx-1-""workers""-noun-0]",TX,28/7,
428,MMI,6.71,Health,C0018684,[idcn],"[""Health""-tx-1-""health""-noun-0]",TX,15/6,N01.400
428,MMI,3.43,Employer,C1274022,[prog],"[""Employer""-tx-1-""Employer""-noun-0]",TX,0/8,
428,MMI,3.43,Singular,C0205171,[qnco],"[""Singular""-tx-1-""alone""-adj-0]",TX,32/5,
428,MMI,3.39,Unit dose - Base,C1626935,[qnco],"[""Bases""-tx-1-""based""-adj-0]",TX,9/5,
429,MMI,6.70,Health,C0018684,[idcn],"[""Health""-tx-1-""HEALTH""-noun-0]",TX,15/6,N01.400
429,MMI,3.42,Combined,C0205195,[qlco],"[""Combined""-tx-1-""COMBINATION""-noun-0]",TX,44/11,
429,MMI,3.42,Employer,C1274022,[prog],"[""Employer""-tx-1-""EMPLOYER""-noun-0]",TX,0/8,
429,MMI,3.42,Singular,C0205171,[qnco],"[""Singular""-tx-1-""ALONE""-adj-0]",TX,32/5,
429,MMI,3.38,Unit dose - Base,C1626935,[qnco],"[""Bases""-tx-1-""BASED""-adj-0]",TX,9/5,
430,MMI,12.90,Family,C0015576,[famg],"[""Family""-tx-1-""FAMILIES""-noun-0]",TX,30/8,F01.829.263;I01.880.853.150
431,MMI,6.60,geographic population,C0032659,[qnco],"[""Population""-tx-1-""Population""-noun-0]",TX,11/10,N01.600
431,MMI,3.59,Ratio,C0456603,[qnco],"[""Ratio""-tx-1-""Ratio""-noun-0]",TX,22/5,
432,MMI,5.18,Employment status,C0242271,[fndg],"[""Employment status""-tx-1-""EMPLOYMENT STATUS""-noun-0]",TX,0/17,
433,MMI,3.52,Employment status,C0242271,[fndg],"[""Employment status""-tx-1-""EMPLOYMENT STATUS""-noun-0]",TX,0/17,
434,MMI,3.64,English race,C1556083,[popg],"[""English""-tx-1-""English""-noun-0]",TX,0/7,
434,MMI,3.48,Singular,C0205171,[qnco],"[""Singular""-tx-1-""only""-adv-0]",TX,8/4,
435,MMI,6.71,School,C0036375,"[mnob,orgt]","[""School""-tx-1-""school""-noun-0]",TX,32/6,I02.783;J03.832
435,MMI,3.55,College,C0557806,[mnob],"[""College""-tx-1-""college""-noun-0]",TX,12/7,
435,MMI,3.55,Graduate (person),C0588053,[popg],"[""Graduate (person)""-tx-1-""graduate""-noun-0]",TX,23/8,
436,MMI,6.74,School,C0036375,"[mnob,orgt]","[""School""-tx-1-""school""-adj-0]",TX,12/6,I02.783;J03.832
437,MMI,3.57,2000,C0470277,[qnco],"[""2000""-tx-1-""2000""-integer-0]",TX,8/4,
437,MMI,3.54,Enteral Route of Drug Administration,C1522196,[ftcn],"[""Enteral""-tx-1-""Entered""-verb-0]",TX,0/7,
438,MMI,3.57,Late,C0205087,[tmco],"[""Late""-tx-1-""later""-adv-0]",TX,16/5,
438,MMI,3.54,Enteral Route of Drug Administration,C1522196,[ftcn],"[""Enteral""-tx-1-""Entered""-verb-0]",TX,0/7,
439,MMI,3.59,2000,C0470277,[qnco],"[""2000""-tx-1-""2000""-integer-0]",TX,15/4,
439,MMI,3.55,Enteral Route of Drug Administration,C1522196,[ftcn],"[""Enteral""-tx-1-""Entered""-verb-0]",TX,0/7,
440,MMI,5.18,Estimated,C0750572,[qnco],"[""Estimated""-tx-1-""Estimate""-noun-0]",TX,0/8,
441,MMI,8.34,Europe,C0015176,[geoa],"[""Europe""-tx-1-""Europe""-noun-0]",TX,0/6,Z01.542
442,MMI,3.64,Married (finding),C0555047,[fndg],"[""Married (finding)""-tx-1-""married""-verb-0]",TX,5/7,
443,MMI,14.64,Family,C0015576,[famg],"[""Family""-tx-1-""Families""-noun-0]",TX,0/8,F01.829.263;I01.880.853.150
444,MMI,14.64,Family,C0015576,[famg],"[""Family""-tx-1-""FAMILIES""-noun-0]",TX,0/8,F01.829.263;I01.880.853.150
445,MMI,13.01,Family,C0015576,[famg],"[""Family""-tx-1-""Families""-noun-0]",TX,0/8,F01.829.263;I01.880.853.150
446,MMI,13.01,Family,C0015576,[famg],"[""Family""-tx-1-""Families""-noun-0]",TX,0/8,F01.829.263;I01.880.853.150
446,MMI,9.73,Child,C0008059,[aggp],"[""Child""-tx-1-""children""-noun-0]",TX,18/8,M01.060.406
446,MMI,3.42,year,C0439234,[tmco],"[""year""-tx-1-""years""-noun-0]",TX,36/5,
447,MMI,12.94,Family,C0015576,[famg],"[""Family""-tx-1-""Family""-noun-0]",TX,0/6,F01.829.263;I01.880.853.150
448,MMI,12.88,Family,C0015576,[famg],"[""Family""-tx-1-""FAMILY""-noun-0]",TX,0/6,F01.829.263;I01.880.853.150
448,MMI,9.85,Income,C0021162,[qnco],"[""Income""-tx-1-""INCOME""-noun-0]",TX,7/6,N01.824.417
448,MMI,3.42,Numbers,C0237753,[qnco],"[""Numbers""-tx-1-""NUMBER""-noun-0]",TX,17/6,
448,MMI,3.42,Worker,C1306056,[ocdi],"[""Worker""-tx-1-""WORKERS""-noun-0]",TX,27/7,
449,MMI,12.89,Family,C0015576,[famg],"[""Family""-tx-1-""Family""-noun-0]",TX,0/6,F01.829.263;I01.880.853.150
449,MMI,9.86,Income,C0021162,[qnco],"[""Income""-tx-1-""income""-noun-0]",TX,7/6,N01.824.417
449,MMI,3.42,In the past,C1444637,[tmco],"[""In the past""-tx-1-""past""-noun-0]",TX,21/4,
449,MMI,3.42,month,C0439231,[tmco],"[""month""-tx-1-""months""-noun-0]",TX,29/6,
450,MMI,13.10,Family,C0015576,[famg],"[""Family""-tx-1-""Family""-noun-0]",TX,0/6,F01.829.263;I01.880.853.150
451,MMI,12.89,Family,C0015576,[famg],"[""Family""-tx-1-""FAMILY""-noun-0]",TX,0/6,F01.829.263;I01.880.853.150
451,MMI,9.73,Child,C0008059,[aggp],"[""Child""-tx-1-""CHILDREN""-noun-0]",TX,32/8,M01.060.406
451,MMI,3.55,Type - attribute,C0332307,[qlco],"[""Type - attribute""-tx-1-""TYPE""-noun-0]",TX,7/4,
451,MMI,3.42,Providing presence (regime/therapy),C0392148,[topp],"[""Providing presence (regime/therapy)""-tx-1-""PRESENCE""-noun-0]",TX,16/8,
452,MMI,3.65,Farming/fishing occupations,C0402736,[ocdi],"[""Farming/fishing occupations""-tx-1-""Farming fishing occupations""-noun-0]",TX,"0/7,9/7,31/11",
453,MMI,3.59,Worker,C1306056,[ocdi],"[""Worker""-tx-1-""workers""-noun-0]",TX,19/7,
454,MMI,8.34,Woman,C0043210,[popg],"[""Woman""-tx-1-""Female""-noun-0]",TX,0/6,M01.975
455,MMI,6.63,Woman,C0043210,[popg],"[""Woman""-tx-1-""Female""-noun-0]",TX,0/6,M01.975
456,MMI,6.59,Woman,C0043210,[popg],"[""Woman""-tx-1-""Female""-noun-0]",TX,0/6,M01.975
456,MMI,3.43,Present,C0150312,[fndg],"[""Present""-tx-1-""present""-noun-1]",TX,31/7,
456,MMI,3.43,husband,C0242664,[famg],"[""Husband""-tx-1-""husband""-noun-0]",TX,23/7,
457,MMI,12.89,Family,C0015576,[famg],"[""Family""-tx-1-""family""-noun-0]",TX,40/6,F01.829.263;I01.880.853.150
457,MMI,6.58,Woman,C0043210,[popg],"[""Woman""-tx-1-""Female""-noun-0]",TX,0/6,M01.975
457,MMI,3.43,Present,C0150312,[fndg],"[""Present""-tx-1-""present""-noun-1]",TX,31/7,
457,MMI,3.43,husband,C0242664,[famg],"[""Husband""-tx-1-""husband""-noun-0]",TX,23/7,
458,MMI,12.89,Family,C0015576,[famg],"[""Family""-tx-1-""family""-noun-0]",TX,40/6,F01.829.263;I01.880.853.150
458,MMI,6.58,Woman,C0043210,[popg],"[""Woman""-tx-1-""Female""-noun-0]",TX,0/6,M01.975
458,MMI,3.42,Present,C0150312,[fndg],"[""Present""-tx-1-""present""-noun-1]",TX,31/7,
458,MMI,3.42,husband,C0242664,[famg],"[""Husband""-tx-1-""husband""-noun-0]",TX,23/7,
459,MMI,11.49,Females,C0086287,[orga],"[""Female, NOS""-tx-1-""Females""-noun-0]",TX,0/7,x.x.x
460,MMI,9.74,Females,C0086287,[orga],"[""Female, NOS""-tx-1-""Females""-noun-0]",TX,0/7,x.x.x
460,MMI,3.56,year,C0439234,[tmco],"[""year""-tx-1-""years""-noun-0]",TX,11/5,
461,MMI,9.74,Females,C0086287,[orga],"[""Female, NOS""-tx-1-""Females""-noun-0]",TX,0/7,x.x.x
461,MMI,3.56,year,C0439234,[tmco],"[""year""-tx-1-""years""-noun-0]",TX,11/5,
462,MMI,9.87,Females,C0086287,[orga],"[""Female, NOS""-tx-1-""Females""-noun-0]",TX,0/7,x.x.x
462,MMI,3.56,year,C0439234,[tmco],"[""year""-tx-1-""years""-noun-0]",TX,17/5,
463,MMI,9.86,Females,C0086287,[orga],"[""Female, NOS""-tx-1-""Females""-noun-0]",TX,0/7,x.x.x
463,MMI,6.58,School,C0036375,"[mnob,orgt]","[""School""-tx-1-""school""-noun-0]",TX,40/6,I02.783;J03.832
463,MMI,3.42,College,C0557806,[mnob],"[""College""-tx-1-""college""-noun-0]",TX,20/7,
463,MMI,3.42,Graduate (person),C0588053,[popg],"[""Graduate (person)""-tx-1-""graduate""-noun-0]",TX,31/8,
464,MMI,16.04,Childbirth,C1148523,[orgf],"[""Childbirth""-tx-1-""birth""-noun-0]",TX,14/5,G08.686.784.769.490
464,MMI,6.70,Woman,C0043210,[popg],"[""Woman""-tx-1-""Female""-noun-0]",TX,0/6,M01.975
464,MMI,3.42,In the past,C1444637,[tmco],"[""In the past""-tx-1-""past""-noun-0]",TX,27/4,
464,MMI,3.42,month,C0439231,[tmco],"[""month""-tx-1-""months""-noun-0]",TX,35/6,
465,MMI,5.18,Infertility study,C0200069,[diap],"[""Infertility study""-tx-1-""Fertility""-noun-0]",TX,0/9,
466,MMI,5.18,Infertility study,C0200069,[diap],"[""Infertility study""-tx-1-""FERTILITY""-noun-0]",TX,0/9,
467,MMI,3.54,Field's stain,C0440042,[irda],"[""Field's stain""-tx-1-""FIELD""-noun-0]",TX,0/5,
467,MMI,3.44,First degree,C0444502,[qlco],"[""First degree""-tx-1-""DEGREE FIRST""-noun-0]",TX,"20/6,31/5",
467,MMI,3.42,Bachelor,C0337600,[fndg],"[""Bachelor""-tx-1-""BACHELOR""-noun-0]",TX,9/8,
467,MMI,3.42,Major,C0205164,[qlco],"[""Major""-tx-1-""MAJOR""-adj-0]",TX,37/5,
471,MMI,19.19,Housing,C0020056,[mnob],"[""Housing NOS""-tx-1-""HOUSING""-adj-0]",TX,30/7,J03.340;N01.224.791.400;N06.230.150.360;N06.850.505.400.800.400
471,MMI,3.42,Unit of Measure,C1519795,[qnco],"[""Unit of measure""-tx-1-""UNITS""-noun-0]",TX,38/5,
472,MMI,19.19,Housing,C0020056,[mnob],"[""Housing NOS""-tx-1-""HOUSING""-adj-0]",TX,30/7,J03.340;N01.224.791.400;N06.230.150.360;N06.850.505.400.800.400
472,MMI,3.42,Unit of Measure,C1519795,[qnco],"[""Unit of measure""-tx-1-""UNITS""-noun-0]",TX,38/5,
473,MMI,3.55,Fire fighting,C0441658,[ocac],"[""Fire fighting""-tx-1-""Fire fighting""-noun-0]",TX,0/13,
473,MMI,3.44,Protective service worker,C0335377,[prog],"[""Protective service worker""-tx-1-""protective service workers""-noun-0]",TX,40/26,
473,MMI,3.42,Prophylactic treatment,C0199176,[topp],"[""Prophylactic treatment""-tx-1-""prevention""-noun-0]",TX,18/10,
473,MMI,3.40,Including (qualifier),C0332257,[ftcn],"[""Including""-tx-1-""including""-verb-0]",TX,67/9,
473,MMI,3.40,Supervisor (occupation),C0403172,[prog],"[""Supervisor (occupation)""-tx-1-""supervisors""-noun-0]",TX,77/11,
474,MMI,9.74,Food,C0016452,[food],"[""Foods""-tx-1-""Food""-noun-0]",TX,0/4,G07.203.300;J02.500
474,MMI,9.74,Occupations,C0028811,[ocdi],"[""Occupations""-tx-1-""occupations""-noun-0]",TX,37/11,N01.824.547
474,MMI,3.49,Prepared,C4082130,[fndg],"[""Prepared""-tx-1-""preparation""-noun-0]",TX,5/11,
474,MMI,3.43,Relationships,C0439849,[qlco],"[""Relationships""-tx-1-""related""-adj-0]",TX,29/7,
475,MMI,13.05,Dietary Supplements,C0242295,[food],"[""Nutrient supplementation""-tx-1-""Supplemental Nutrition""-noun-0]",TX,12/22,G07.203.300.456;J02.500.456
475,MMI,9.74,Food,C0016452,[food],"[""Foods""-tx-1-""FOOD""-noun-0]",TX,0/4,G07.203.300;J02.500
475,MMI,3.55,Assisted (qualifier value),C1269765,[qlco],"[""Assisted (qualifier value)""-tx-1-""Assistance""-noun-0]",TX,35/10,
477,MMI,16.26,Childbirth,C1148523,[orgf],"[""Childbirth""-tx-1-""born""-adj-0]",TX,8/4,G08.686.784.769.490
478,MMI,16.18,Childbirth,C1148523,[orgf],"[""Childbirth""-tx-1-""born""-adj-0]",TX,8/4,G08.686.784.769.490
478,MMI,6.59,Africa,C0001737,[geoa],"[""Africa""-tx-1-""Africa""-noun-0]",TX,22/6,Z01.058
479,MMI,16.18,Childbirth,C1148523,[orgf],"[""Childbirth""-tx-1-""born""-adj-0]",TX,8/4,G08.686.784.769.490
479,MMI,6.59,Asia,C0003980,[geoa],"[""Asia""-tx-1-""Asia""-noun-0]",TX,22/4,Z01.252
480,MMI,16.18,Childbirth,C1148523,[orgf],"[""Childbirth""-tx-1-""born""-adj-0]",TX,8/4,G08.686.784.769.490
481,MMI,16.17,Childbirth,C1148523,[orgf],"[""Childbirth""-tx-1-""born""-adj-0]",TX,8/4,G08.686.784.769.490
481,MMI,9.76,Far East,C0015631,[geoa],"[""East Asian country""-tx-1-""Eastern Asia""-noun-0]",TX,22/12,Z01.252.474
482,MMI,16.18,Childbirth,C1148523,[orgf],"[""Childbirth""-tx-1-""born""-adj-0]",TX,8/4,G08.686.784.769.490
482,MMI,6.59,Europe,C0015176,[geoa],"[""Europe""-tx-1-""Europe""-noun-0]",TX,22/6,Z01.542
483,MMI,16.17,Childbirth,C1148523,[orgf],"[""Childbirth""-tx-1-""born""-adj-0]",TX,8/4,G08.686.784.769.490
484,MMI,3.65,Born in Mexico,C1277462,[fndg],"[""Born in Mexico""-tx-1-""born in Mexico""-noun-0]",TX,"8/4,19/9",
485,MMI,16.17,Childbirth,C1148523,[orgf],"[""Childbirth""-tx-1-""born""-adj-0]",TX,8/4,G08.686.784.769.490
485,MMI,9.74,North America,C0028405,[geoa],"[""North America""-tx-1-""Northern America""-noun-0]",TX,22/16,Z01.107.567
486,MMI,16.16,Childbirth,C1148523,[orgf],"[""Childbirth""-tx-1-""born""-adj-0]",TX,8/4,G08.686.784.769.490
486,MMI,6.59,Western Europe,C0043129,[geoa],"[""West European country""-tx-1-""Western Europe""-noun-0]",TX,35/14,Z01.542
487,MMI,16.18,Childbirth,C1148523,[orgf],"[""Childbirth""-tx-1-""born""-adj-0]",TX,8/4,G08.686.784.769.490
487,MMI,6.59,Oceania,C0282279,[geoa],"[""Oceania""-tx-1-""Oceania""-noun-0]",TX,22/7,Z01.678
488,MMI,16.16,Childbirth,C1148523,[orgf],"[""Childbirth""-tx-1-""born""-adj-0]",TX,8/4,G08.686.784.769.490
